,species,spp_code,sex,sex_code,ward,county,OD1,OD2,finalod,positivity,result,cchf,age,age_code,id3,id4,herd,ele,slop,mrain,ndvi,lulc,arid,dem,lc,bio1,bio3,bio12,tempmin,tempmax,tempav,hummin,hummax,humav,vphmin,vphmax,vphav
449,sheep,1,male,0,Garbatulla,Isiolo,0.045,0.045,0.045,5.562422744,Negative,0,adults,1,112,112,112,352,0.285533011,20.85810089,0.421557337,shrub,1519,352,110,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
450,goats,3,female,1,Garbatulla,Isiolo,0.056,0.053,0.0545,6.296938186,Negative,0,adults,1,111,111,111,349,0.124847002,21.0564003,0.775871038,grassland,1447,349,40,1.248214006,2.427345345,-0.326692628,25.84454214,31.01009916,28.80536353,33.99249598,70.87334618,47.43535952,9.739499889,28.24517419,20.95980347
451,goats,3,female,1,Garbatulla,Isiolo,0.068,0.068,0.068,7.856730214,Negative,0,adults,1,111,111,111,349,0.124847002,21.0564003,0.775871038,grassland,1447,349,40,1.248214006,2.427345345,-0.326692628,25.84454214,31.01009916,28.80536353,33.99249598,70.87334618,47.43535952,9.739499889,28.24517419,20.95980347
452,goats,3,female,1,Garbatulla,Isiolo,0.148,0.073,0.1105,12.7671866,Negative,0,adults,1,111,111,111,349,0.124847002,21.0564003,0.775871038,grassland,1447,349,40,1.248214006,2.427345345,-0.326692628,25.84454214,31.01009916,28.80536353,33.99249598,70.87334618,47.43535952,9.739499889,28.24517419,20.95980347
453,goats,3,female,1,Garbatulla,Isiolo,0.166,0.161,0.1635,18.89081456,Negative,0,adults,1,111,111,111,349,0.124847002,21.0564003,0.775871038,grassland,1447,349,40,1.248214006,2.427345345,-0.326692628,25.84454214,31.01009916,28.80536353,33.99249598,70.87334618,47.43535952,9.739499889,28.24517419,20.95980347
454,goats,3,male,0,Garbatulla,Isiolo,0.062,0.057,0.0595,6.874638937,Negative,0,adults,1,111,111,111,349,0.124847002,21.0564003,0.775871038,grassland,1447,349,40,1.248214006,2.427345345,-0.326692628,25.84454214,31.01009916,28.80536353,33.99249598,70.87334618,47.43535952,9.739499889,28.24517419,20.95980347
455,sheep,1,female,1,Garbatulla,Isiolo,0.045,0.047,0.046,5.686032138,Negative,0,adults,1,111,111,111,349,0.124847002,21.0564003,0.775871038,grassland,1447,349,40,1.248214006,2.427345345,-0.326692628,25.84454214,31.01009916,28.80536353,33.99249598,70.87334618,47.43535952,9.739499889,28.24517419,20.95980347
456,goats,3,female,1,Garbatulla,Isiolo,0.047,0.05,0.0485,5.124141574,Negative,0,adults,1,103,103,103,352,0.285533011,20.85810089,0.710344851,tree cover,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
457,goats,3,female,1,Garbatulla,Isiolo,0.056,0.045,0.0505,5.335446381,Negative,0,adults,1,103,103,103,352,0.285533011,20.85810089,0.710344851,tree cover,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
458,goats,3,female,1,Garbatulla,Isiolo,0.807,0.766,0.7865,83.09561543,Positive,1,adults,1,103,103,103,352,0.285533011,20.85810089,0.710344851,tree cover,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
459,goats,3,female,1,Garbatulla,Isiolo,0.06,0.055,0.0575,6.075013207,Negative,0,adults,1,103,103,103,352,0.285533011,20.85810089,0.710344851,tree cover,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
460,goats,3,male,0,Garbatulla,Isiolo,0.045,0.046,0.0455,4.807184363,Negative,0,adults,1,103,103,103,352,0.285533011,20.85810089,0.710344851,tree cover,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
461,sheep,1,female,1,Garbatulla,Isiolo,1.151,1.2,1.1755,148.0478589,Positive,1,young_adults,2,103,103,103,352,0.285533011,20.85810089,0.710344851,tree cover,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
462,sheep,1,female,1,Garbatulla,Isiolo,0.046,0.046,0.046,5.793450882,Negative,0,adults,1,103,103,103,352,0.285533011,20.85810089,0.710344851,tree cover,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
463,sheep,1,female,1,Garbatulla,Isiolo,0.048,0.047,0.0475,5.982367758,Negative,0,adults,1,103,103,103,352,0.285533011,20.85810089,0.710344851,tree cover,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
464,sheep,1,female,1,Garbatulla,Isiolo,0.065,0.058,0.0615,7.74559194,Negative,0,adults,1,103,103,103,352,0.285533011,20.85810089,0.710344851,tree cover,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
465,sheep,1,male,0,Garbatulla,Isiolo,0.078,0.068,0.073,9.19395466,Negative,0,adults,1,103,103,103,352,0.285533011,20.85810089,0.710344851,tree cover,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
466,goats,3,female,1,Garbatulla,Isiolo,0.045,0.044,0.0445,4.70153196,Negative,0,adults,1,104,104,104,352,0.285533011,20.85810089,0.42059496,shrub,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
467,goats,3,female,1,Garbatulla,Isiolo,0.048,0.044,0.046,4.860010565,Negative,0,adults,1,104,104,104,352,0.285533011,20.85810089,0.42059496,shrub,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
468,goats,3,female,1,Garbatulla,Isiolo,0.056,0.045,0.0505,5.335446381,Negative,0,adults,1,104,104,104,352,0.285533011,20.85810089,0.42059496,shrub,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
469,goats,3,female,1,Garbatulla,Isiolo,0.054,0.049,0.0515,5.441098785,Negative,0,adults,1,104,104,104,352,0.285533011,20.85810089,0.42059496,shrub,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
470,goats,3,male,0,Garbatulla,Isiolo,0.063,0.071,0.067,7.078711041,Negative,0,adults,1,104,104,104,352,0.285533011,20.85810089,0.42059496,shrub,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
471,sheep,1,female,1,Garbatulla,Isiolo,0.055,0.049,0.052,6.549118388,Negative,0,adults,1,104,104,104,352,0.285533011,20.85810089,0.42059496,shrub,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
472,sheep,1,female,1,Garbatulla,Isiolo,0.067,0.053,0.06,7.556675063,Negative,0,adults,1,104,104,104,352,0.285533011,20.85810089,0.42059496,shrub,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
473,sheep,1,female,1,Garbatulla,Isiolo,0.058,0.052,0.055,6.926952141,Negative,0,adults,1,104,104,104,352,0.285533011,20.85810089,0.42059496,shrub,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
474,sheep,1,female,1,Garbatulla,Isiolo,0.052,0.052,0.052,6.549118388,Negative,0,adults,1,104,104,104,352,0.285533011,20.85810089,0.42059496,shrub,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
475,sheep,1,male,0,Garbatulla,Isiolo,0.051,0.051,0.051,6.423173804,Negative,0,adults,1,104,104,104,352,0.285533011,20.85810089,0.42059496,shrub,1519,352,180,1.241431188,2.4138753,-0.325135471,25.7242123,30.87577143,28.67006858,34.16141766,71.08294991,47.7215524,9.617288467,28.00154266,20.70844801
476,sheep,1,male,0,Garbatulla,Isiolo,0.055,0.06,0.0575,7.241813602,Negative,0,young_adults,2,100,100,100,349,0.152512997,21.0564003,0.807392478,tree cover,1459,349,40,1.248214006,2.427345345,-0.326692628,25.84454214,31.01009916,28.80536353,33.99249598,70.87334618,47.43535952,9.739499889,28.24517419,20.95980347
477,goats,3,female,1,Garbatulla,Isiolo,0.036,0.042,0.039,4.620853081,Negative,0,adults,1,99,99,99,349,0.152512997,21.0564003,0.797132254,tree cover,1459,349,40,1.248214006,2.427345345,-0.326692628,25.80199378,30.95920303,28.76027287,33.99565662,70.95096836,47.48704553,9.692082115,28.16773728,20.88858652
478,goats,3,female,1,Garbatulla,Isiolo,1.978,1.958,1.968,233.1753555,Positive,1,adults,1,99,99,99,349,0.152512997,21.0564003,0.797132254,tree cover,1459,349,40,1.248214006,2.427345345,-0.326692628,25.80199378,30.95920303,28.76027287,33.99565662,70.95096836,47.48704553,9.692082115,28.16773728,20.88858652
479,goats,3,female,1,Garbatulla,Isiolo,0.07,0.075,0.0725,8.590047393,Negative,0,adults,1,99,99,99,349,0.152512997,21.0564003,0.797132254,tree cover,1459,349,40,1.248214006,2.427345345,-0.326692628,25.80199378,30.95920303,28.76027287,33.99565662,70.95096836,47.48704553,9.692082115,28.16773728,20.88858652
480,goats,3,male,0,Garbatulla,Isiolo,0.044,0.047,0.0455,4.807184363,Negative,0,adults,1,99,99,99,349,0.152512997,21.0564003,0.797132254,tree cover,1459,349,40,1.248214006,2.427345345,-0.326692628,25.80199378,30.95920303,28.76027287,33.99565662,70.95096836,47.48704553,9.692082115,28.16773728,20.88858652
481,goats,3,male,0,Garbatulla,Isiolo,0.076,0.077,0.0765,8.082408875,Negative,0,young_adults,2,99,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,sheep,1,female,1,Garbatulla,Isiolo,0.068,0.063,0.0655,8.249370277,Negative,0,adults,1,99,99,99,349,0.152512997,21.0564003,0.797132254,tree cover,1459,349,40,1.248214006,2.427345345,-0.326692628,25.80199378,30.95920303,28.76027287,33.99565662,70.95096836,47.48704553,9.692082115,28.16773728,20.88858652
483,sheep,1,male,0,Garbatulla,Isiolo,0.059,0.061,0.06,7.556675063,Negative,0,adults,1,99,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,sheep,1,female,1,Garbatulla,Isiolo,0.054,0.055,0.0545,6.863979849,Negative,0,young_adults,2,99,99,99,349,0.152512997,21.0564003,0.797132254,tree cover,1459,349,40,1.248214006,2.427345345,-0.326692628,25.80199378,30.95920303,28.76027287,33.99565662,70.95096836,47.48704553,9.692082115,28.16773728,20.88858652
485,sheep,1,female,1,Garbatulla,Isiolo,0.082,0.077,0.0795,10.27795734,Negative,0,young_adults,2,99,99,99,349,0.152512997,21.0564003,0.797132254,tree cover,1459,349,40,1.248214006,2.427345345,-0.326692628,25.80199378,30.95920303,28.76027287,33.99565662,70.95096836,47.48704553,9.692082115,28.16773728,20.88858652
486,sheep,1,female,1,Garbatulla,Isiolo,2.121,2.12,2.1205,274.1435036,Positive,1,adults,1,99,99,99,349,0.152512997,21.0564003,0.797132254,tree cover,1459,349,40,1.248214006,2.427345345,-0.326692628,25.80199378,30.95920303,28.76027287,33.99565662,70.95096836,47.48704553,9.692082115,28.16773728,20.88858652
487,goats,3,female,1,Garbatulla,Isiolo,0.094,0.094,0.094,9.931325938,Negative,0,adults,1,98,98,98,341,0.110044003,21.0564003,0.173952147,grassland,1457,341,120,1.248214006,2.427345345,-0.326692628,26.0065178,31.16909061,28.96845423,33.82497914,70.49564411,47.13442534,9.946999791,28.5568415,21.25573461
488,goats,3,male,0,Garbatulla,Isiolo,0.053,0.045,0.049,5.176967776,Negative,0,adults,1,98,98,98,341,0.110044003,21.0564003,0.173952147,grassland,1457,341,120,1.248214006,2.427345345,-0.326692628,26.0065178,31.16909061,28.96845423,33.82497914,70.49564411,47.13442534,9.946999791,28.5568415,21.25573461
489,goats,3,male,0,Garbatulla,Isiolo,0.043,0.045,0.044,5.213270142,Negative,0,young_adults,2,98,98,98,341,0.110044003,21.0564003,0.173952147,grassland,1457,341,120,1.248214006,2.427345345,-0.326692628,26.0065178,31.16909061,28.96845423,33.82497914,70.49564411,47.13442534,9.946999791,28.5568415,21.25573461
490,goats,3,male,0,Garbatulla,Isiolo,0.053,0.052,0.0525,5.546751189,Negative,0,adults,1,98,98,98,341,0.110044003,21.0564003,0.173952147,grassland,1457,341,120,1.248214006,2.427345345,-0.326692628,26.0065178,31.16909061,28.96845423,33.82497914,70.49564411,47.13442534,9.946999791,28.5568415,21.25573461
491,goats,3,female,1,Garbatulla,Isiolo,0.045,0.045,0.045,4.754358162,Negative,0,adults,1,98,98,98,341,0.110044003,21.0564003,0.173952147,grassland,1457,341,120,1.248214006,2.427345345,-0.326692628,26.0065178,31.16909061,28.96845423,33.82497914,70.49564411,47.13442534,9.946999791,28.5568415,21.25573461
492,sheep,1,female,1,Garbatulla,Isiolo,0.063,0.041,0.052,6.722689076,Negative,0,adults,1,98,98,98,341,0.110044003,21.0564003,0.173952147,grassland,1457,341,120,1.248214006,2.427345345,-0.326692628,26.0065178,31.16909061,28.96845423,33.82497914,70.49564411,47.13442534,9.946999791,28.5568415,21.25573461
493,sheep,1,male,0,Garbatulla,Isiolo,0.931,0.879,0.905,117.0006464,Positive,1,adults,1,98,98,98,341,0.110044003,21.0564003,0.173952147,grassland,1457,341,120,1.248214006,2.427345345,-0.326692628,26.0065178,31.16909061,28.96845423,33.82497914,70.49564411,47.13442534,9.946999791,28.5568415,21.25573461
494,sheep,1,female,1,Garbatulla,Isiolo,0.167,0.155,0.161,20.81447964,Negative,0,adults,1,98,98,98,341,0.110044003,21.0564003,0.173952147,grassland,1457,341,120,1.248214006,2.427345345,-0.326692628,26.0065178,31.16909061,28.96845423,33.82497914,70.49564411,47.13442534,9.946999791,28.5568415,21.25573461
495,sheep,1,male,0,Garbatulla,Isiolo,1.872,1.746,1.809,233.8720103,Positive,1,adults,1,98,98,98,341,0.110044003,21.0564003,0.173952147,grassland,1457,341,120,1.248214006,2.427345345,-0.326692628,26.0065178,31.16909061,28.96845423,33.82497914,70.49564411,47.13442534,9.946999791,28.5568415,21.25573461
496,sheep,1,male,0,Garbatulla,Isiolo,0.048,0.054,0.051,6.593406593,Negative,0,young_adults,2,98,98,98,341,0.110044003,21.0564003,0.173952147,grassland,1457,341,120,1.248214006,2.427345345,-0.326692628,26.0065178,31.16909061,28.96845423,33.82497914,70.49564411,47.13442534,9.946999791,28.5568415,21.25573461
497,sheep,1,female,1,Garbatulla,Isiolo,0.07,0.062,0.066,7.491486947,Negative,0,adults,1,133,133,133,513,0.26641801,31.68759918,0.369322717,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
498,sheep,1,female,1,Garbatulla,Isiolo,0.058,0.062,0.06,6.810442679,Negative,0,adults,1,133,133,133,513,0.26641801,31.68759918,0.369322717,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
499,sheep,1,female,1,Garbatulla,Isiolo,0.064,0.056,0.06,6.810442679,Negative,0,adults,1,133,133,133,513,0.26641801,31.68759918,0.369322717,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
500,sheep,1,female,1,Garbatulla,Isiolo,0.053,0.053,0.053,6.015891033,Negative,0,adults,1,133,133,133,513,0.26641801,31.68759918,0.369322717,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
501,sheep,1,male,0,Garbatulla,Isiolo,0.055,0.051,0.053,6.015891033,Negative,0,adults,1,133,133,133,513,0.26641801,31.68759918,0.369322717,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
502,goats,3,male,0,Garbatulla,Isiolo,0.054,0.052,0.053,5.567226891,Negative,0,adults,1,132,132,132,513,0.26641801,31.68759918,0.344820768,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
503,goats,3,female,1,Garbatulla,Isiolo,0.07,0.073,0.0715,7.510504202,Negative,0,adults,1,132,132,132,513,0.26641801,31.68759918,0.344820768,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
504,goats,3,female,1,Garbatulla,Isiolo,0.063,0.057,0.06,6.302521008,Negative,0,adults,1,132,132,132,513,0.26641801,31.68759918,0.344820768,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
505,goats,3,female,1,Garbatulla,Isiolo,0.054,0.043,0.0485,5.094537815,Negative,0,adults,1,132,132,132,513,0.26641801,31.68759918,0.344820768,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
506,goats,3,female,1,Garbatulla,Isiolo,0.188,0.189,0.1885,19.80042017,Negative,0,adults,1,132,132,132,513,0.26641801,31.68759918,0.344820768,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
507,sheep,1,female,1,Garbatulla,Isiolo,0.056,0.045,0.0505,5.732122588,Negative,0,adults,1,132,132,132,513,0.26641801,31.68759918,0.344820768,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
508,sheep,1,female,1,Garbatulla,Isiolo,0.328,0.32,0.324,36.77639047,Positive,1,adults,1,132,132,132,513,0.26641801,31.68759918,0.344820768,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
509,sheep,1,female,1,Garbatulla,Isiolo,0.06,0.059,0.0595,6.71178793,Negative,0,young_adults,2,132,132,132,513,0.26641801,31.68759918,0.344820768,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
510,sheep,1,female,1,Garbatulla,Isiolo,0.048,0.044,0.046,5.18894529,Negative,0,young_adults,2,132,132,132,513,0.26641801,31.68759918,0.344820768,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
511,sheep,1,female,1,Garbatulla,Isiolo,0.112,0.109,0.1105,12.46474901,Negative,0,adults,1,132,132,132,513,0.26641801,31.68759918,0.344820768,shrub,2027,513,40,1.201738128,2.329895662,-0.194334255,24.6982852,29.7830703,27.46867185,36.48071466,72.87896967,50.94953414,8.605669501,25.77055032,18.24280775
512,camels,0,female,1,Garbatulla,Isiolo,1.817,1.729,1.773,146.0461285,Positive,1,young_adults,2,116,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,camels,0,female,1,Garbatulla,Isiolo,1.759,1.75,1.7545,164.0486209,Positive,1,adults,1,116,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,camels,0,female,1,Garbatulla,Isiolo,2.054,2.058,2.056,192.2393642,Positive,1,calves,0,116,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,camels,0,male,0,Garbatulla,Isiolo,0.344,0.346,0.345,32.25806452,Positive,1,calves,0,116,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,camels,0,male,0,Garbatulla,Isiolo,0.058,0.073,0.0655,5.39538715,Negative,0,calves,0,116,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,sheep,1,male,0,Garbatulla,Isiolo,0.076,0.082,0.079,10.2133161,Negative,0,adults,1,115,115,115,359,0.295641989,20.85810089,0.492943794,shrub,1482,359,110,1.241431188,2.4138753,-0.325135471,25.63563443,30.77041789,28.57604436,34.17778878,71.23997296,47.836565,9.52148728,27.83997801,20.5601389
518,camels,0,female,1,Garbatulla,Isiolo,1.769,1.819,1.794,167.7419355,Positive,1,adults,1,115,115,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
